"name","M12D1","M12D10","M12D11","M12D12","M12D13","M12D14","M12D15","M12D16","M12D17","M12D18","M12D19","M12D2","M12D20","M12D21","M12D22","M12D23","M12D24","M12D25","M12D26","M12D27","M12D28","M12D29","M12D3","M12D30","M12D31","M12D4","M12D5","M12D6","M12D7","M12D8","M12D9","M1D1","M1D10","M1D11","M1D12","M1D13","M1D14","M1D15","M1D16","M1D17","M1D18","M1D19","M1D2","M1D20","M1D21","M1D22","M1D23","M1D24","M1D25","M1D26","M1D27","M1D28","M1D29","M1D3","M1D30","M1D31","M1D4","M1D5","M1D6","M1D7","M1D8","M1D9","M2D1","M2D10","M2D11","M2D12","M2D13","M2D14","M2D15","M2D16","M2D17","M2D18","M2D19","M2D2","M2D20","M2D21","M2D22","M2D23","M2D24","M2D25","M2D26","M2D27","M2D28","M2D29","M2D3","M2D4","M2D5","M2D6","M2D7","M2D8","M2D9","M3D1","lat","lon"
"경춘로",23.9130434782609,47.25,87.1666666666667,50.5,27.625,8.70833333333333,9.375,15.0909090909091,22.0416666666667,24.5416666666667,12.2916666666667,22.2173913043478,18.9583333333333,34.125,47.1304347826087,61.375,44.75,17.75,39.6666666666667,46.5,53.5416666666667,48.625,18.1666666666667,12.4583333333333,13.7916666666667,23.5,29.8333333333333,38.875,40.8333333333333,18.1739130434783,30.0416666666667,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.609158,127.163109
"고색동",17.6666666666667,49.9583333333333,68.4166666666667,39.2083333333333,26.75,10.6521739130435,8.29166666666667,9.91666666666667,16.8333333333333,26.4583333333333,11.4166666666667,14.9166666666667,15,32.3333333333333,46.875,57.4583333333333,42.0416666666667,13.6666666666667,36.625,51.75,55.4583333333333,45,12.5,10.1666666666667,11.875,15.375,29.3333333333333,36.625,40.5909090909091,14.625,30.8333333333333,25.5833333333333,45.7916666666667,39.875,30.9166666666667,12.5,21.9130434782609,23.75,28.6521739130435,36.3333333333333,43.2083333333333,49.6666666666667,50.6666666666667,28.9166666666667,27,35.5833333333333,39.3333333333333,50.125,41.3333333333333,19.5833333333333,2.41666666666667,4.20833333333333,6.125,54,10.3333333333333,31.5416666666667,46.5833333333333,38.625,36.6666666666667,5.81818181818182,20.125,37.0833333333333,57.6666666666667,34,38.5,33.3333333333333,51.75,66,59.75,14.2916666666667,14.2272727272727,13.4583333333333,23.9583333333333,52.9583333333333,36.8421052631579,43.5833333333333,35.7083333333333,11.0833333333333,20.9047619047619,13.2916666666667,7.58333333333333,17.25,24.6666666666667,17.6666666666667,14.25,18.4782608695652,10,21.4166666666667,27.75,26.3333333333333,22.0416666666667,32,37.252226,126.976304
"고읍",23.0909090909091,42.4583333333333,93.5833333333333,46.625,24.1304347826087,7.16666666666667,6.45833333333333,13.5,19.2083333333333,21.4583333333333,10.7916666666667,17.9130434782609,15.3478260869565,29.5833333333333,38.375,50.0833333333333,42.3913043478261,13.0416666666667,28.1666666666667,38.125,40.875,52.875,15,10.9583333333333,10.8333333333333,18.9166666666667,25.2916666666667,33.875,36.25,13.125,31.4761904761905,14.9583333333333,51.1363636363636,40.7916666666667,35.625,13.0833333333333,20.7272727272727,26.1818181818182,28.5416666666667,39,45.4166666666667,40.2083333333333,33.25,38.9583333333333,22.5909090909091,29.8333333333333,37.6818181818182,46.2083333333333,37.6666666666667,16.3478260869565,1.04166666666667,2.875,7.08333333333333,49.0434782608696,9.875,13.4583333333333,38.9166666666667,33.8636363636364,29.9166666666667,7.5,12.7894736842105,34,45.75,33.4583333333333,33.2916666666667,42.75,37.9545454545455,58.625,50.7826086956522,13.6363636363636,15.625,15.3478260869565,22.6086956521739,49,42.8333333333333,44.5833333333333,30.4583333333333,9.56521739130435,15.3478260869565,11.3333333333333,7.04166666666667,7.05,13.0416666666667,18.5833333333333,11.9130434782609,11.6666666666667,7.90909090909091,17.9090909090909,29.8333333333333,24.0416666666667,25,26,37.7919,127.0847
"고잔동",20.9,50.25,88.4375,36.9090909090909,29.2272727272727,10.1666666666667,10.8888888888889,9.95833333333333,17.25,28.7727272727273,12.9166666666667,17.4166666666667,16.5,32.5,47.6363636363636,63.4782608695652,47.9130434782609,14.2916666666667,37.1666666666667,45.3333333333333,55.5416666666667,59.2083333333333,14.25,12,11.0416666666667,17.9583333333333,25.75,36.25,47.7916666666667,14.7916666666667,28.25,24.875,53.8333333333333,43.375,32.1666666666667,13.0454545454545,25.4583333333333,25.0416666666667,27.5833333333333,47.0416666666667,44.1666666666667,54.75,50.9583333333333,32.9583333333333,30.7916666666667,37.6666666666667,41.1363636363636,58.4583333333333,47.1739130434783,27.125,2.625,4.45833333333333,7,57.1666666666667,9.75,35.5833333333333,50.3333333333333,39.0416666666667,33.2083333333333,2.45833333333333,24.75,40.25,56.7916666666667,31.9583333333333,41.7727272727273,32.2916666666667,53.75,68.7083333333333,62.25,17.5833333333333,14.9583333333333,13,20.625,56.0833333333333,41.7083333333333,42.6666666666667,47.6666666666667,8.875,15.4166666666667,11.7083333333333,10.125,10.7916666666667,23.75,16.5263157894737,16.7916666666667,17.4166666666667,10,22.5416666666667,25.7727272727273,29.4583333333333,22.875,18,37.3221,126.8305
"고천동",19.8260869565217,42.5416666666667,59.4583333333333,37.5,22.5,7.90909090909091,6.75,7.83333333333333,13.2916666666667,22,11,19.1666666666667,11.375,22.125,36.1666666666667,49.0833333333333,39.125,10.1666666666667,26.6666666666667,39.4166666666667,49.75,45.625,14.8636363636364,11.25,8.625,12.7916666666667,20.3333333333333,26.75,41.2083333333333,12.6666666666667,19.25,23.9583333333333,49.8636363636364,40.2083333333333,35.4166666666667,15.2916666666667,25.0833333333333,25.0833333333333,28.625,40.625,42.4166666666667,49.875,49.75,37.25,28.4583333333333,35.625,40.5416666666667,53.75,44.125,18.9166666666667,3.625,5.85714285714286,8.375,58.2916666666667,10.2916666666667,27.9583333333333,43.9583333333333,36.375,33.125,7.83333333333333,22.0833333333333,41.6666666666667,52.2916666666667,33.875,34.875,33.8636363636364,46.9583333333333,58.75,43.7083333333333,19.125,18.3333333333333,16.5833333333333,20.5217391304348,56.6666666666667,44.75,42.375,40.4166666666667,12.0833333333333,17.7272727272727,13.7083333333333,8.95833333333333,12.1666666666667,22.7083333333333,18.2916666666667,18.8333333333333,17.5,12.5416666666667,22.875,31.2083333333333,30.4583333333333,25.1666666666667,23,37.3442,126.969
"곤지암",16.4285714285714,57.7916666666667,80.6666666666667,43.5416666666667,33.8333333333333,12.9583333333333,10.0434782608696,13.6086956521739,28.1304347826087,31.695652173913,17.4166666666667,17.15,20.5217391304348,36.0833333333333,52,70.8333333333333,42.75,15.0833333333333,38.25,62.8333333333333,61.6666666666667,54.6666666666667,19.5714285714286,12.875,15.7916666666667,22.8333333333333,36.375,45.0833333333333,45.4166666666667,18.75,36.3636363636364,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.350901,127.352363
"공도읍",32.7826086956522,54.2272727272727,78.375,47.7083333333333,32,11.5,10.6666666666667,12.7083333333333,22.2083333333333,32.0416666666667,16.7916666666667,28.1666666666667,25.25,39.25,50.4583333333333,63.2083333333333,49.3636363636364,17.0416666666667,37.6666666666667,51.5416666666667,64.9166666666667,47.4583333333333,23.8333333333333,10.9166666666667,16.125,23.5217391304348,39.4166666666667,47.5,52.5,20.4166666666667,35.5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.25,47,40,59.875,62.0869565217391,69.7083333333333,17.625,17.6818181818182,17.4782608695652,30.4583333333333,NA,52.3333333333333,60.5833333333333,41.9166666666667,17.75,27.0416666666667,17.5,11.5833333333333,28.3181818181818,30.4166666666667,28.9166666666667,19.6190476190476,28.2083333333333,12.6666666666667,26.2916666666667,42.6818181818182,37.5,33.875,32,37.0010225,127.1724925
"공항대로",NA,41.9583333333333,71.8333333333333,36.5833333333333,21.25,10.7916666666667,9.91666666666667,11.4583333333333,17.7083333333333,18.7916666666667,12.0416666666667,16.7142857142857,15.2083333333333,29.125,34.2380952380952,43.4166666666667,36.5833333333333,16.0416666666667,30.2916666666667,37.0416666666667,39.875,48.0416666666667,15.125,11.7083333333333,12.0833333333333,18.25,22.2083333333333,28.4166666666667,35.625,14.4166666666667,23.4285714285714,23.25,54.2083333333333,44.75,32.7916666666667,17.2083333333333,24.6666666666667,29.75,31.75,40.9583333333333,42.9583333333333,46.0833333333333,40.0833333333333,33.5217391304348,31.5416666666667,31.9583333333333,41.5416666666667,49.2916666666667,37.7391304347826,25.2608695652174,5.29166666666667,7.79166666666667,12.0416666666667,52.375,18.3636363636364,28.9130434782609,40.4583333333333,37.4166666666667,32.4583333333333,9.95833333333333,21.2857142857143,42.7916666666667,51.25,30.375,36.625,33.375,50.1428571428571,63,51.2916666666667,18.4166666666667,18.2916666666667,16.4166666666667,24.1666666666667,56.375,41.5454545454545,39.0416666666667,37.695652173913,12.5,17.7083333333333,13.7083333333333,11.5833333333333,9.55555555555556,20.4583333333333,18.8333333333333,16.7083333333333,17.2083333333333,11.3333333333333,21.7894736842105,25.1666666666667,29.2083333333333,24.8333333333333,20,37.562821,126.826071
"과천동",18.6521739130435,38.9166666666667,65.125,39.9166666666667,25.375,7.72727272727273,6.5,7.875,13.5833333333333,21.5,11.7083333333333,15.2916666666667,12.4166666666667,25.9583333333333,37.2916666666667,51.125,39.9166666666667,11.0833333333333,28.6666666666667,44.0833333333333,41.2916666666667,46.375,12.1739130434783,9.25,9.25,14,19.3333333333333,25.75,38.875,11.9130434782609,20.1666666666667,21.2083333333333,45.75,37.75,34.1666666666667,12.7083333333333,18.9545454545455,22.0416666666667,26.0833333333333,33.2916666666667,35.375,42.5,42.625,32.625,21.3333333333333,31.8636363636364,39.3333333333333,48.7083333333333,42,21.5833333333333,1.83333333333333,3.08333333333333,6.75,50.8333333333333,7.75,19.0416666666667,36.2083333333333,30.75,30.375,4.375,17.2272727272727,37,49.5,28.5,30.0416666666667,32.0416666666667,45.9166666666667,59.2916666666667,51,17.3333333333333,14.9166666666667,12.625,18.0833333333333,51.9166666666667,47,39.375,38.625,9.375,15,13.3333333333333,7.29166666666667,5.625,18.2083333333333,15,15.1666666666667,12.8333333333333,8.30434782608696,17.875,23.8947368421053,28.55,21.0833333333333,13,37.448806,127.002329
"관악구",16.4782608695652,37.2083333333333,66.0416666666667,29.5416666666667,19.4166666666667,8.33333333333333,7.41666666666667,9.16666666666667,12.8333333333333,17.5416666666667,9.875,15.125,12.7916666666667,21.8571428571429,30.8333333333333,41.5416666666667,31.3333333333333,12.1666666666667,26.75,33.5416666666667,33.5,41.2083333333333,12.7083333333333,9.79166666666667,8.625,14.9166666666667,18.375,26,34.6666666666667,10.5416666666667,18.1904761904762,21.625,46.6666666666667,38.5416666666667,30.625,14.6666666666667,18.7368421052632,25.1666666666667,25.375,35.0833333333333,40.375,44.75,37.3636363636364,27.75,25.125,28.0416666666667,37.6666666666667,48.375,35,21.25,4.5,5.625,6.91666666666667,46.3333333333333,8.41666666666667,19.9565217391304,36.2916666666667,35.4166666666667,28.5833333333333,6,21.1363636363636,37.8333333333333,49.5833333333333,29.0833333333333,35.25,32.125,51.4166666666667,61.1363636363636,48.125,19.0952380952381,17.125,15.2083333333333,23.3333333333333,50.25,42.9583333333333,40.9166666666667,35.7083333333333,10.9166666666667,14.3333333333333,9.625,8.66666666666667,6.83333333333333,17.5833333333333,15.6666666666667,15.4166666666667,14.6666666666667,9.75,19.0833333333333,22.3181818181818,29.0416666666667,24.9166666666667,22,37.488242,126.927089
"광교동",15.0869565217391,39.1666666666667,65.4583333333333,32.2916666666667,21.4166666666667,6.54166666666667,6.29166666666667,7.30434782608696,13.7916666666667,21.0833333333333,10.375,13.4583333333333,12.0416666666667,22.25,34.4583333333333,47.6666666666667,36.625,12.1666666666667,29.2916666666667,41.25,46.25,48.9583333333333,11,9.20833333333333,7.70833333333333,12.2916666666667,18.4583333333333,26.2083333333333,35.625,10.5833333333333,20.9583333333333,17.9166666666667,42.4347826086956,34.7916666666667,27,10.5416666666667,16.5833333333333,17.2916666666667,20.875,32.9130434782609,36.7083333333333,40.2083333333333,35.9583333333333,25.0833333333333,19.5833333333333,22.4166666666667,32.3333333333333,45.0833333333333,31.3333333333333,15.1666666666667,2.25,3.25,4.33333333333333,43.875,6.625,21.625,34.0416666666667,27.9166666666667,25.5416666666667,1.91666666666667,18.2916666666667,33.125,48.9166666666667,27.9166666666667,28.2916666666667,23.75,48.695652173913,59.0416666666667,47.5416666666667,12.7916666666667,12.6666666666667,11.5,17.25,51.7083333333333,33.0833333333333,34.1666666666667,33.0416666666667,8.79166666666667,14.7916666666667,8.5,6.95833333333333,8.375,17,13.5833333333333,12.4166666666667,14.7083333333333,6.08333333333333,17.1666666666667,26.3333333333333,22.7083333333333,19.625,20,37.29083,127.064092
"광진구",19.5652173913043,41.5,74.2083333333333,36.7083333333333,26.4583333333333,11.0416666666667,10.1666666666667,11.7083333333333,17.5,23.3333333333333,12.2083333333333,19.5,15.6666666666667,26.6666666666667,37.2916666666667,50.6666666666667,38.8333333333333,14.5833333333333,30.25,42.5416666666667,43.5,43.25,15.5,14.6363636363636,12.2916666666667,19.4166666666667,23.375,32.375,36.6666666666667,14.4583333333333,23.9583333333333,18.0869565217391,36.3913043478261,30.4583333333333,26.6666666666667,13.625,14.9166666666667,17.0833333333333,21.25,31.2727272727273,37.375,42.2916666666667,33.6666666666667,30.1304347826087,18.875,23.3333333333333,36.875,50.2916666666667,31.7083333333333,15.7916666666667,1.70833333333333,1.79166666666667,3.90909090909091,35.875,5.31818181818182,15.75,30.125,26.9166666666667,20.0416666666667,4.625,16.875,29.8333333333333,51.9583333333333,31.0416666666667,33.4166666666667,34.9130434782609,56.9090909090909,65.6666666666667,45.2173913043478,16.5,14.2608695652174,9.5625,19.8695652173913,54.8333333333333,39.4166666666667,45.4583333333333,39.5833333333333,9.83333333333333,19.3478260869565,12.125,8.54166666666667,4.27272727272727,17.7083333333333,19,12.5,14.625,6.91666666666667,16.8695652173913,22.375,24.8695652173913,22.7391304347826,17,37.544639,127.095706
