"name","M12D1","M12D10","M12D11","M12D12","M12D13","M12D14","M12D15","M12D16","M12D17","M12D18","M12D19","M12D2","M12D20","M12D21","M12D22","M12D23","M12D24","M12D25","M12D26","M12D27","M12D28","M12D29","M12D3","M12D30","M12D31","M12D4","M12D5","M12D6","M12D7","M12D8","M12D9","M1D1","M1D10","M1D11","M1D12","M1D13","M1D14","M1D15","M1D16","M1D17","M1D18","M1D19","M1D2","M1D20","M1D21","M1D22","M1D23","M1D24","M1D25","M1D26","M1D27","M1D28","M1D29","M1D3","M1D30","M1D31","M1D4","M1D5","M1D6","M1D7","M1D8","M1D9","M2D1","M2D10","M2D11","M2D12","M2D13","M2D14","M2D15","M2D16","M2D17","M2D18","M2D19","M2D2","M2D20","M2D21","M2D22","M2D23","M2D24","M2D25","M2D26","M2D27","M2D28","M2D29","M2D3","M2D4","M2D5","M2D6","M2D7","M2D8","M2D9","M3D1","lat","lon"
"고읍",37.2608695652174,67.875,126.166666666667,71.125,33.625,17.4166666666667,14.7083333333333,24,31.4583333333333,35.5,26.625,41.5652173913044,25.1666666666667,42.375,54.6666666666667,67.0833333333333,68.8695652173913,26.75,53.0416666666667,63.5,56.4583333333333,73.7916666666667,31.7083333333333,36.0416666666667,26.125,36.0416666666667,42.4583333333333,49.5833333333333,54.0833333333333,26.2083333333333,47.0833333333333,22.125,64.0869565217391,49.6666666666667,47.125,21.7083333333333,31.9166666666667,43.625,45.2083333333333,62.3333333333333,76.2083333333333,54.4166666666667,46,58.3333333333333,38.875,53.2916666666667,60.0909090909091,62.4583333333333,47.0833333333333,22.25,6.5,7.625,16.5833333333333,66.4090909090909,17.75,21.625,53.75,45.625,45.8695652173913,7.4,18.6428571428571,39.5416666666667,59.4166666666667,52.25,58.5416666666667,58.625,45.8181818181818,71.375,59,14.875,23.375,21.0416666666667,31.5,61.6666666666667,56.5833333333333,54.5,52.875,20.5,32.3478260869565,17.4583333333333,13.2083333333333,12.5,17.6666666666667,22.3913043478261,21.25,22.1666666666667,23.6818181818182,35.875,44.625,32.7083333333333,34.875,31,37.7919,127.0847
"고잔동",34.35,56.8181818181818,92.8181818181818,55.25,34.4583333333333,22.4583333333333,20.5833333333333,20.125,28.2916666666667,34.0454545454545,25.7916666666667,32.0416666666667,26.0833333333333,37.9583333333333,49.7826086956522,66.2631578947368,59,27.6666666666667,57.375,59.2916666666667,61.7826086956522,66.3181818181818,24,28.0454545454545,27.0416666666667,29.4166666666667,34.4166666666667,39.6818181818182,51.4166666666667,24.9583333333333,36.875,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.875,71.5833333333333,54.9130434782609,34.4166666666667,10.2916666666667,11.75,16.3636363636364,NA,19.6666666666667,43.4166666666667,NA,NA,NA,NA,NA,NA,65.4583333333333,50.75,64.5,36.125,60.0416666666667,78.1739130434783,70.4761904761905,21.952380952381,27.25,22.1666666666667,28.75,61.8333333333333,46.75,48.1739130434783,77,22.5416666666667,33.375,17.4583333333333,18.0833333333333,18.1666666666667,27.3333333333333,23.5833333333333,25.2083333333333,25.3333333333333,21.0833333333333,40.2916666666667,36.9545454545455,39,33.25,28,37.3221,126.8305
"고천동",34.1739130434783,63.7083333333333,95.5,61.5,33.875,21.4090909090909,19.2083333333333,19.9166666666667,27.4166666666667,35.1666666666667,28.2916666666667,34.7083333333333,23.1666666666667,35.1666666666667,48.0833333333333,66.8333333333333,66.2916666666667,23.7916666666667,51.875,63.9166666666667,68.8333333333333,74.875,29.2272727272727,30.9166666666667,26.9166666666667,29.625,36.625,41.1666666666667,58.625,25.5833333333333,37.7083333333333,30.5833333333333,58.9090909090909,48.9583333333333,41.9583333333333,21.9583333333333,35.25,35.125,38.4583333333333,56.25,61.625,58.4583333333333,61.125,56.5,43.5416666666667,51.0416666666667,56.75,70.875,55,27.3333333333333,8.5,10,15.8333333333333,74.5833333333333,16.9166666666667,36.25,57.125,47.0416666666667,40.25,10.25,24.4166666666667,48.6666666666667,64.4583333333333,45.5,52.9166666666667,40.5454545454545,65.25,84.3333333333333,66.3333333333333,28.6666666666667,40.3333333333333,22.8333333333333,26.4347826086957,69.25,55.5833333333333,50.25,74.2916666666667,21.9583333333333,32.1904761904762,18.875,14.5,18.0833333333333,29.2916666666667,23.25,26.125,23.7083333333333,20.875,38.9166666666667,43.4166666666667,39.0833333333333,32.9166666666667,37,37.3442,126.969
"곤지암",29.2857142857143,77.25,106.227272727273,67.0416666666667,46.375,21.625,20.75,23.3333333333333,37.1666666666667,44.625,32,35.5714285714286,31.625,50.0416666666667,64.9583333333333,91.4166666666667,69.2083333333333,28.9583333333333,61.8333333333333,87.5833333333333,83,76.0416666666667,32.6363636363636,33.5,27.9166666666667,36.4166666666667,48.9583333333333,58.0833333333333,63.1666666666667,29.2916666666667,53.6363636363636,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.350901,127.352363
"공도읍",49.4347826086956,73.1818181818182,102.291666666667,70.25,40.9583333333333,21.7083333333333,21.2916666666667,22.125,33.875,41.9166666666667,30.7083333333333,45.5416666666667,33.875,51,62.2083333333333,76.25,70.5909090909091,28.8333333333333,62.0416666666667,74.2272727272727,86.1666666666667,69.125,37.9583333333333,30.8333333333333,29.2916666666667,34.6521739130435,53.9583333333333,60.125,67.5416666666667,32.6086956521739,50.3333333333333,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.375,71.9166666666667,50.625,78.0416666666667,83.7826086956522,84.8333333333333,25.2272727272727,28.2727272727273,24.75,37.875,NA,67.5,76.375,81,31.2916666666667,43.4583333333333,24.0416666666667,17.875,43.5,36.375,34.7826086956522,29.3333333333333,39.5833333333333,23.375,46.0416666666667,59.9545454545455,51.0833333333333,46.4583333333333,40,37.0010225,127.1724925
"공항대로",NA,64.5,105.25,65.4166666666667,34.8333333333333,27.125,23.1666666666667,25.625,39.75,34.375,32.3333333333333,41.5714285714286,29.7916666666667,51.2083333333333,51.2857142857143,61.3333333333333,67.5416666666667,36.6666666666667,61.8333333333333,69.4166666666667,63.6666666666667,73.0833333333333,34.3333333333333,36,32.5,42.25,47.5833333333333,48.125,60.75,32.9583333333333,55.2380952380952,41.1666666666667,80.5,69.4583333333333,48.3333333333333,35.2916666666667,49.2916666666667,56.6666666666667,59.5833333333333,78.875,80.9583333333333,67.875,68.875,65.875,65.875,67.6666666666667,73.75,75.625,59.1666666666667,41.5,14.7083333333333,23.4166666666667,34.5416666666667,89.25,39.4545454545455,50.5,72.5416666666667,64.6666666666667,55.5,14.4583333333333,28.8571428571429,59.1666666666667,73.0833333333333,56.625,72.3333333333333,51.6666666666667,65.8571428571429,101.333333333333,74.2916666666667,24.5833333333333,32.7083333333333,29.0416666666667,38.2916666666667,75.75,61.4090909090909,62.1818181818182,75.2916666666667,30.125,44.375,24.75,29.5833333333333,23.6190476190476,35.9583333333333,30.9166666666667,32.125,31.4166666666667,27.0416666666667,44.8947368421053,45.625,45.3333333333333,38.2083333333333,31,37.562821,126.826071
"과천동",39.3478260869565,59.125,99.1666666666667,59.375,33.1739130434783,18.5,18.125,20.1818181818182,30.0416666666667,35.0416666666667,29.375,32.4166666666667,27.3636363636364,38.125,49.2083333333333,71.3333333333333,69.625,28.1666666666667,58.9583333333333,67.8333333333333,60.5416666666667,66.5833333333333,24.6521739130435,29.25,31.1666666666667,30.9583333333333,37.6666666666667,38.5,51.25,22.1904761904762,37.7083333333333,35.2916666666667,64.375,52.7826086956522,46.7916666666667,23.0833333333333,33.4545454545455,37.9166666666667,44.2916666666667,56.2083333333333,61.125,58.5,60.2916666666667,54.375,46.4583333333333,52.0454545454545,59.5833333333333,72.3333333333333,53.875,29.875,11.0416666666667,10.9166666666667,21.7916666666667,70.695652173913,22.5,33.2916666666667,52.3333333333333,48.2916666666667,43,9.25,25.6363636363636,48.304347826087,67.3333333333333,48.0434782608696,50.5833333333333,41.3181818181818,59.3333333333333,73.7083333333333,64.4583333333333,18.2,38.25,24.0833333333333,32.625,65,53.7272727272727,41.3157894736842,70.6666666666667,25.625,33.7916666666667,18.3333333333333,17.7916666666667,17.25,23.8181818181818,21.3809523809524,24.75,27.0833333333333,18.3478260869565,41.3333333333333,39.75,39.2083333333333,35,33,37.448806,127.002329
"관악구",28.7391304347826,51.1666666666667,88.5416666666667,46.0833333333333,29.4166666666667,18.2916666666667,14.9583333333333,17.125,21.9583333333333,26.9166666666667,21.75,28.4583333333333,21.6666666666667,32.1428571428571,41.3333333333333,56.0833333333333,55.0833333333333,24.3333333333333,49.9583333333333,54.7083333333333,50.5,59.25,22.75,26.375,22.0833333333333,26,30.2916666666667,38.4166666666667,48.75,19.9583333333333,30.2380952380952,33.7083333333333,61.8333333333333,52.375,43.2916666666667,25.7083333333333,29,41.2916666666667,41.1666666666667,56.4583333333333,67.625,63.0416666666667,56.0454545454545,53.3333333333333,45.3333333333333,45.7083333333333,61.2083333333333,71.7083333333333,50.4166666666667,32.4166666666667,12.9166666666667,13.875,17.625,71.125,18.75,31.2608695652174,55.2916666666667,52.4583333333333,42.375,9.70833333333333,29.5238095238095,49.6666666666667,66.4166666666667,48.4583333333333,59.5833333333333,47.8333333333333,67.3333333333333,82.1818181818182,65.6666666666667,23.5833333333333,31.4583333333333,24.2916666666667,35.5416666666667,65.7916666666667,57.375,55.9166666666667,72.7916666666667,24.4166666666667,30.3333333333333,19.1666666666667,18.1666666666667,16.3333333333333,26.7916666666667,24.625,27,24.5833333333333,21.5,37.5,35.8181818181818,40.1666666666667,36.75,40,37.488242,126.927089
"광교동",32.2173913043478,62.2916666666667,95.2083333333333,56.7916666666667,38.2083333333333,21.875,18.625,20.5652173913043,30.25,36.5416666666667,28.2916666666667,31.2083333333333,27.9583333333333,37.5416666666667,54.4583333333333,66.0833333333333,63.1666666666667,28.2916666666667,56.2083333333333,69.7083333333333,69.2916666666667,74.6666666666667,26.304347826087,31.7083333333333,26.4166666666667,30,38.875,44.5833333333333,56.5,26.4166666666667,44.625,32.5833333333333,60.1739130434783,54.3913043478261,40.875,23.75,32.4583333333333,33.7916666666667,40.125,58.4782608695652,63.5833333333333,60.6666666666667,56.125,50.8333333333333,40.6666666666667,41.375,53.6086956521739,68.5416666666667,47.2916666666667,25.2083333333333,11.5833333333333,12.1666666666667,16.3333333333333,69.25,18.4166666666667,35.25,54.6666666666667,47.7083333333333,40.5,9.125,30.25,48.875,65.9583333333333,45.1666666666667,50.5833333333333,37.9583333333333,66.6086956521739,80.2916666666667,63.0416666666667,25,31.1666666666667,23.4583333333333,32.0416666666667,69.625,49.4583333333333,51.125,68.7916666666667,23.5,32.625,18.75,16.25,18.6666666666667,28.6666666666667,23.9166666666667,26.75,27.6521739130435,19.9583333333333,36.3333333333333,43.4583333333333,37,33.5833333333333,33,37.29083,127.064092
"광진구",29.0869565217391,53.4090909090909,91.75,53.5416666666667,36.0833333333333,19.4166666666667,16.1666666666667,19.2916666666667,27.75,31.2916666666667,21.9583333333333,30.2916666666667,23.375,35.2916666666667,44.8333333333333,61.4583333333333,58.5833333333333,24.7916666666667,48.4166666666667,60.9583333333333,58.9583333333333,58.5833333333333,24.0833333333333,32.4090909090909,23.8333333333333,29.3333333333333,32.9583333333333,40.875,47.25,22.2916666666667,35.7083333333333,32.375,57.6666666666667,53.0833333333333,44,23.0869565217391,29.2083333333333,33.8333333333333,41.304347826087,56.1818181818182,61.25,58.0833333333333,59.7083333333333,52.625,38.1304347826087,42.8333333333333,58.2608695652174,70.7916666666667,42.9166666666667,21.2173913043478,9.47826086956522,9.45833333333333,14.7272727272727,63.7083333333333,13.5416666666667,25.1304347826087,54.375,46.9166666666667,34.5833333333333,5.30434782608696,25.2608695652174,44.1666666666667,68.625,49.375,57.375,48.8333333333333,70.0454545454545,81.5833333333333,58.4166666666667,23.0833333333333,24.9583333333333,17.1875,30.8695652173913,70.9565217391304,55.1666666666667,60.4166666666667,73.4583333333333,23.125,37.9166666666667,20.2916666666667,17.125,10.6363636363636,25.375,26.6521739130435,24.875,25.3478260869565,22.0833333333333,38.3333333333333,37.25,38.5416666666667,35.2083333333333,29,37.544639,127.095706
"교문동",30.6086956521739,60.4166666666667,99.6666666666667,59.1666666666667,35.7083333333333,20.875,16.625,20.7826086956522,30.4583333333333,33.5,24.4166666666667,33.6666666666667,23,34.875,48.25,65.0416666666667,60.375,26.5416666666667,53.2916666666667,61.2083333333333,60.3333333333333,59.75,25.875,38.4583333333333,25.25,34.8333333333333,37.4347826086956,43.4166666666667,51.0833333333333,23.25,40.4583333333333,34.9583333333333,64.2083333333333,54.875,50.7083333333333,27.5,33.75,39.4166666666667,45.2083333333333,59.4583333333333,68.1666666666667,61.5416666666667,59.9565217391304,62.6666666666667,42.2916666666667,50.5416666666667,61,67.625,44,25.0833333333333,15.125,14,17.875,67.2916666666667,18.7272727272727,27.4166666666667,59,52,40.2916666666667,10.3333333333333,24.75,46.375,69.1666666666667,55.4117647058824,60.0476190476191,37.1666666666667,66.3157894736842,80,58.4166666666667,23.9166666666667,26.0416666666667,25,34.5,74.0833333333333,58.375,62,68.5416666666667,25,40.3478260869565,23.2083333333333,17.375,14.4583333333333,27.7083333333333,25.6666666666667,25.9166666666667,29.5833333333333,25.375,43.1818181818182,42.0833333333333,39.875,42.1666666666667,29,37.594755,127.130141
"구로구",34.7391304347826,64.875,110.25,56.5,36.5652173913044,24.1666666666667,21.0454545454545,23.7083333333333,28.0416666666667,33.0833333333333,26.7916666666667,35.0833333333333,24.875,43.4166666666667,53.0416666666667,68.1666666666667,64.0833333333333,27.7916666666667,60.8333333333333,66.375,61.7916666666667,71.3333333333333,28.25,33.5416666666667,27.9583333333333,33.4583333333333,37.625,46.25,58.8695652173913,23.75,43.1304347826087,30.7916666666667,56.5833333333333,51.2916666666667,40.5909090909091,21.4090909090909,29.7083333333333,38.375,35.25,58.2083333333333,62.9565217391304,59.875,56.2173913043478,48.7083333333333,43.5,45.2173913043478,57.5833333333333,65.6666666666667,47.625,28.625,7.83333333333333,10.7083333333333,15.8181818181818,70.7083333333333,15.7826086956522,29.3333333333333,57,50.1666666666667,38.9583333333333,9.41176470588235,24.9166666666667,44.5416666666667,62.625,45,54.6666666666667,51.3333333333333,72.4761904761905,85.875,69.6666666666667,27.625,25.25,19.2380952380952,35,59.3333333333333,59.5416666666667,59.1739130434783,80.0952380952381,17.8695652173913,31.5,21.7619047619048,16.9545454545455,14.5238095238095,30.3529411764706,27.8,22.0869565217391,18.4583333333333,17.4090909090909,33.7916666666667,30.1739130434783,36,29.625,39,37.498498,126.889692
"금곡동",34.7826086956522,55.5833333333333,89,56.9047619047619,31.047619047619,20.4583333333333,18.1666666666667,27.875,28.875,32.1904761904762,26.4166666666667,35.125,25.4583333333333,33.5454545454545,45.1666666666667,62.8695652173913,59.0909090909091,28.5,46.25,53.8695652173913,55.5882352941176,61.4782608695652,29.5416666666667,43.3333333333333,29.0833333333333,35.375,34.5,37.3913043478261,41.4666666666667,25.7083333333333,35.625,27.8333333333333,59.375,49.375,54.125,30.2916666666667,35.5,37.5,42.1666666666667,54.0833333333333,64,50.625,51.3636363636364,59.2083333333333,38.6086956521739,37.3333333333333,50.9565217391304,63.8333333333333,40.9473684210526,21.4545454545455,10.625,12,16.2173913043478,60.0434782608696,21.7272727272727,28.7916666666667,51.0909090909091,44.2272727272727,34.4210526315789,4.22727272727273,22.9166666666667,49.75,66.0434782608696,49.5238095238095,57.625,41.0416666666667,66.9583333333333,86.7916666666667,63.1666666666667,14.8888888888889,36.5217391304348,28.9565217391304,32.7083333333333,67.75,58.5714285714286,63,69,28.0833333333333,39.8333333333333,20.6521739130435,18.0416666666667,15,25.4090909090909,22.3529411764706,29.9166666666667,29.1666666666667,26.25,36.7391304347826,35.375,38.7083333333333,40.8095238095238,31,37.6356,127.2162
"금천구",36.3684210526316,63.9166666666667,103.291666666667,58.6666666666667,36.25,24.7083333333333,20.6,22.1666666666667,29.5,34,29.6666666666667,33.875,28.625,39.2083333333333,51.6666666666667,67.8333333333333,62.7083333333333,28.875,59.3333333333333,63.625,59.0416666666667,68.9583333333333,28.125,33.9166666666667,28.5416666666667,31.3333333333333,36.7916666666667,44.9583333333333,58.4166666666667,27.0833333333333,38.2916666666667,29.3333333333333,68.0833333333333,53.1666666666667,46.7916666666667,26.2083333333333,35.625,42.25,42.3333333333333,61.875,70.0416666666667,38,52.7083333333333,44.7272727272727,50.3333333333333,45.375,60.25,73.9583333333333,55.875,32.9583333333333,11.5,12.9166666666667,16.625,64.5,19.9583333333333,35.1304347826087,47.8333333333333,45,33.5,6.26086956521739,29.4583333333333,52,70.3333333333333,46.7916666666667,51.75,43.125,65.95,83.4166666666667,68.0833333333333,25.75,32.0416666666667,24.8333333333333,32.375,68.5833333333333,59.625,50.5,73.5833333333333,24.7916666666667,31.3333333333333,18.7916666666667,14.8571428571429,15.7916666666667,27.25,23.125,27.7083333333333,24.5416666666667,22.1666666666667,41.25,37.9166666666667,40.9583333333333,38.6666666666667,36,37.452386,126.908333
"금촌동",44.304347826087,73.5,109.791666666667,69.6666666666667,41.2272727272727,22.625,19.7083333333333,26.125,36.875,39.7826086956522,31.875,41.625,32.8333333333333,50.3181818181818,59.7894736842105,77,75.75,38.125,54.3809523809524,71.05,69.7083333333333,75,39.0833333333333,39.875,29.75,42.875,45.9583333333333,54.3478260869565,59.0416666666667,33.6666666666667,62.3636363636364,33.25,75.8333333333333,62.9166666666667,51.75,34.4583333333333,37.7083333333333,49.75,54.25,70.6666666666667,80.9166666666667,70.4166666666667,64.875,78.5833333333333,50.5416666666667,53.4583333333333,70.4166666666667,86.6666666666667,60.7083333333333,36.0833333333333,11.2083333333333,14.125,19.5833333333333,77.75,23.4583333333333,33.1666666666667,67.2916666666667,59.625,49.4583333333333,11.375,28.7083333333333,56.4347826086956,79.1666666666667,58.6666666666667,74.7727272727273,61.125,61.7916666666667,66.3333333333333,74.7083333333333,31,35.6666666666667,24.25,37.9583333333333,79,52.1739130434783,71,85.6363636363636,29.8333333333333,34.4166666666667,21.9130434782609,18.5416666666667,16.375,35.0833333333333,24.7916666666667,32.4583333333333,33.7727272727273,27.125,39.2083333333333,43.0416666666667,49.7083333333333,40.1666666666667,49,37.756308,126.773898
"기흥",39.0952380952381,63.0416666666667,99.7916666666667,64.9583333333333,37.0833333333333,19.9166666666667,18.1666666666667,22.5,34.0454545454545,37.9583333333333,27.5416666666667,31.625,23.75,38,54.875,66.3333333333333,66.75,25.8333333333333,55.4583333333333,77.5416666666667,68.875,79.125,28.875,29.6666666666667,27.0833333333333,35.1666666666667,42.3333333333333,42.7916666666667,53.0416666666667,28.1666666666667,48.3333333333333,36.875,71.625,66.4583333333333,45.625,27,44.5416666666667,43.875,50.2857142857143,67.1666666666667,80.5416666666667,66.2916666666667,67.9583333333333,58.125,45.5,46.7083333333333,58.5,76.4166666666667,53.625,28.2916666666667,9.33333333333333,11.5217391304348,14.875,81.5416666666667,18.3333333333333,38.6666666666667,60.0416666666667,50.3333333333333,50.125,8.375,26.75,47.9166666666667,71.9166666666667,52.0416666666667,63.9166666666667,44.375,72.95,88.875,77.0833333333333,34.3333333333333,32.3333333333333,27,38.7916666666667,81.1666666666667,65.8333333333333,69.4166666666667,77,27.25,37.3333333333333,22.0416666666667,15.875,21.6666666666667,34.25,29.8260869565217,29.2916666666667,33.875,21.3181818181818,42.8333333333333,56.2083333333333,39.9166666666667,38.5833333333333,44,37.280224,127.11514
"김량장동",40.7391304347826,63.5416666666667,89.2608695652174,63.625,39.3478260869565,18.625,18.5833333333333,18,33.4583333333333,37.4583333333333,29.8333333333333,30.75,25.75,43.0434782608696,54.2380952380952,61.8695652173913,58.5833333333333,24.0416666666667,57.25,76.9583333333333,67.4545454545455,68.2272727272727,29.85,30,23.1666666666667,31.85,44.2916666666667,46.9583333333333,56.2608695652174,29.2083333333333,49.7916666666667,35.5833333333333,63.4166666666667,62.85,41.6086956521739,26.8333333333333,39.5,36.75,48.875,63.1666666666667,67.5,65.2173913043478,64.875,58.2083333333333,38.8571428571429,48.7083333333333,58.4583333333333,67.7916666666667,55.9166666666667,27.7083333333333,8.33333333333333,11.875,20.6521739130435,76.0416666666667,21.7916666666667,36.4782608695652,62.1666666666667,50.2608695652174,49.1666666666667,11.0434782608696,27.125,48.8333333333333,66.2916666666667,46.375,55.9583333333333,47.2857142857143,72.0952380952381,60.7222222222222,65.3333333333333,29.3913043478261,24.6363636363636,22.7727272727273,32.1666666666667,77.4583333333333,52.6818181818182,58.8571428571429,72.0416666666667,25.5833333333333,36.3333333333333,20.875,16.7826086956522,30.1428571428571,35.2916666666667,33,27.75,31.0833333333333,20.4583333333333,33.7916666666667,48.5833333333333,37.2083333333333,33.125,42,37.2345,127.2014
"노원구",33.7,64.2916666666667,110.541666666667,63.375,36.9166666666667,22.1,18.2916666666667,24.375,31.2631578947368,37.2631578947368,24.6666666666667,36.1666666666667,28.1666666666667,41.2083333333333,53.25,70.2916666666667,71.125,30,53.1666666666667,64.375,62.875,69.2916666666667,28.7916666666667,38.0833333333333,27.25,35.9583333333333,35.4583333333333,46.9166666666667,55.7083333333333,25,40.75,27.75,61.6666666666667,47.9166666666667,47.625,24.25,27.4583333333333,33.7083333333333,37.5833333333333,46.2916666666667,56.25,51.5833333333333,47.3333333333333,45.0833333333333,35.5,40.3333333333333,51,62.7916666666667,47.0416666666667,24.0416666666667,8.29166666666667,8.65217391304348,14.3333333333333,54.4166666666667,15.695652173913,22.4583333333333,48.5833333333333,47.0833333333333,35.3636363636364,13.8947368421053,22.6818181818182,48.6086956521739,63.9166666666667,41.9583333333333,45.75,46.25,55.2083333333333,75.9166666666667,60.2083333333333,23.2173913043478,25.4347826086957,19.2727272727273,27.6521739130435,67.75,53.125,59.625,53.9583333333333,20.0833333333333,27.3333333333333,20.8695652173913,13.5833333333333,10.875,20,19.8695652173913,22.75,22.1739130434783,18.0416666666667,31.3333333333333,33.9583333333333,35.4166666666667,34.2083333333333,24,37.657415,127.067876
"단대동",30.304347826087,50.9565217391304,96.1363636363636,53.0476190476191,36.5,23.8333333333333,20.2916666666667,22.3333333333333,25.5,31.7727272727273,25.0416666666667,33,22.9583333333333,33.6521739130435,41.3333333333333,59,59.375,26.7916666666667,48.0833333333333,58.9545454545455,52.4285714285714,59.5652173913044,27.25,34.5833333333333,25.625,31.25,30.3333333333333,34.7083333333333,47.875,22.5416666666667,32.875,30.5416666666667,55.4782608695652,50.7916666666667,45.0416666666667,24.125,23.5454545454545,31.3333333333333,40.0833333333333,54.3333333333333,60.375,58.6521739130435,56.2272727272727,56.2916666666667,40.375,49.7826086956522,53.4166666666667,72.5416666666667,48.6666666666667,22.25,8.875,10.0833333333333,15.5833333333333,60,17.7083333333333,28.695652173913,51.3333333333333,43.6666666666667,39.2352941176471,10,25.75,49.0833333333333,71.304347826087,45.5217391304348,51.6666666666667,45.875,62.304347826087,81.5238095238095,63.85,23.65,32,23.5416666666667,28.8636363636364,66.9411764705882,55.8888888888889,58.8,80.7619047619048,24.625,35.0416666666667,14.3636363636364,17.4090909090909,12.9166666666667,26.6470588235294,23.5625,28.8333333333333,25.0833333333333,16.8461538461538,46.5714285714286,40.4347826086956,41.75,33.875,25,37.449479,127.155512
"대부동",27.0869565217391,58.6666666666667,83.4583333333333,46.0833333333333,33.0416666666667,18.0833333333333,17,15.1428571428571,28.75,38.3333333333333,24.4166666666667,25.952380952381,25.375,41.9166666666667,51.6666666666667,62.375,55.8181818181818,26,59.5,65,53.8636363636364,55.875,19.25,27.5454545454545,21.9166666666667,22.8333333333333,38.6666666666667,43.9166666666667,49.75,19.2916666666667,46.0416666666667,36.25,56.8333333333333,48.9166666666667,33.1666666666667,19.7083333333333,30.4583333333333,35.8333333333333,32.9545454545455,57.5,54.4166666666667,65.25,65.6666666666667,40.125,41.9523809523809,54.9583333333333,67.2916666666667,75.4166666666667,57.9583333333333,41.6666666666667,9.58333333333333,13,19.625,73.9583333333333,21.9166666666667,44,64.625,55.9583333333333,45.875,8.72727272727273,29.875,42.9166666666667,58.9583333333333,50.6363636363636,66.2916666666667,41.8333333333333,46.5652173913044,61.125,75.6521739130435,20.3333333333333,28.5416666666667,18.1904761904762,33.2083333333333,69.2083333333333,51.6666666666667,58.75,81.3333333333333,21.7083333333333,36.125,21.875,16.625,14.2083333333333,31.5,23.8333333333333,23.0416666666667,23.5909090909091,16.875,36.625,38.25,38.4166666666667,31.695652173913,19,37.2437,126.5854
"대신면",38.9,63.75,92.9583333333333,69.375,38.9166666666667,17.4166666666667,14.7916666666667,20.875,32.2916666666667,35.7083333333333,29.0416666666667,29.875,31.8333333333333,42.3333333333333,65.2083333333333,85.4166666666667,65.6086956521739,25.4166666666667,49.25,78.2083333333333,68.5833333333333,65.625,32.3333333333333,33.7916666666667,26.625,41.75,45.7916666666667,67.4166666666667,59,28.2173913043478,40.5416666666667,34.8333333333333,70.0416666666667,71.4583333333333,54.75,28.5,37.4583333333333,36.5833333333333,45.9565217391304,53.5416666666667,75.6666666666667,63.2083333333333,61.5833333333333,67.3333333333333,36.5416666666667,54.125,59.125,69.5416666666667,49,24,8.54166666666667,7.20833333333333,12.9583333333333,68.7916666666667,11.695652173913,27.4166666666667,58.9583333333333,57.5,49.6086956521739,4.41666666666667,18.9166666666667,43.1666666666667,70.3333333333333,54.3333333333333,60.625,50.3333333333333,59.9166666666667,65.3913043478261,55.4583333333333,24.25,25.0416666666667,28.0909090909091,41.75,99.625,66.0416666666667,86.875,77.2916666666667,29.625,45.7083333333333,17.875,8.43478260869565,9.41666666666667,25.6666666666667,27.9583333333333,32.2916666666667,34.9583333333333,20.125,30.125,43.8695652173913,40.5416666666667,39.9166666666667,39,37.3715,127.5845
"대야동",29.2608695652174,61.625,100.291666666667,50,31.75,22.4166666666667,19.0833333333333,16.8333333333333,33.2631578947368,28.6666666666667,NA,30.75,NA,42.25,48.3333333333333,62.375,62.25,27.5,58,61.4166666666667,56.1,62.2916666666667,19.9166666666667,33.7857142857143,29.7857142857143,29.5833333333333,35.9166666666667,42.375,49.6521739130435,22.375,47.8333333333333,36.3478260869565,78.2083333333333,59.2916666666667,42.625,24.6666666666667,42.375,48.4166666666667,48.5652173913044,74.4166666666667,80.2083333333333,69.6086956521739,65.625,56.0833333333333,57.75,58.875,66.8333333333333,79.4166666666667,57.5416666666667,38.4583333333333,12.9583333333333,16.75,22.4583333333333,76.7083333333333,24.8333333333333,49.4347826086956,63.9583333333333,59.0833333333333,51.4583333333333,9.45454545454546,32.9166666666667,51.9166666666667,74.1666666666667,62.4166666666667,70.9166666666667,55.4090909090909,75.0833333333333,93.8,66.6875,25.875,41.2083333333333,19.9583333333333,30.7916666666667,69.7083333333333,44,50.2608695652174,77.9545454545455,22.4166666666667,33.375,18.8695652173913,18.125,16,31.3684210526316,24.5882352941176,25.7083333333333,29.1,30.8333333333333,46.1666666666667,40.1666666666667,43.2916666666667,39.7916666666667,32,37.4431,126.7884
